GeneID	GeneName	log2FC	P.Value	adj.P.Value
ENSG00000147010	SH3KBP1	-1.88993609598506	0.00166463314519009	0.0145518538842235
ENSG00000147027	TMEM47	-3.61679713084012	2.32054938316307e-06	0.000398441552074353
ENSG00000147065	MSN	-1.36828649273731	0.0018166528719621	0.0152830017894736
ENSG00000147113	CXorf36	-3.5086131896385	2.62395954120165e-05	0.00127210587561198
ENSG00000147119	CHST7	-2.49530008446681	0.000323883968987216	0.00544764022667273
ENSG00000147123	NDUFB11	1.40577962415349	0.00677179361341645	0.0347803483780062
ENSG00000147144	CCDC120	1.88739975103235	0.00436189647642296	0.0260691057238476
ENSG00000147145	LPAR4	-2.02155699095595	0.00377436900223241	0.0237761206573749
ENSG00000147155	EBP	2.29513841535963	0.000690898751926441	0.00855835252574211
ENSG00000147202	DIAPH2	-1.89107657793556	0.000898244316860205	0.0100471428503421
ENSG00000147206	NXF3	-3.16955482460893	0.00738863218806833	0.0367499357976241
ENSG00000147223	RIPPLY1	-2.47521418352177	0.0101198527726072	0.0445846994973415
ENSG00000147251	DOCK11	-5.26811290587223	3.98968388374784e-07	0.000164408223376109
ENSG00000147257	GPC3	-5.63665694224976	8.09145011725866e-05	0.00236153530009916
ENSG00000147400	CETN2	1.35221904694227	0.00198150773370594	0.0161122040937427
ENSG00000147408	CSGALNACT1	-1.98114799365362	0.00146839602770136	0.0134119289933196
ENSG00000147443	DOK2	-3.20648747605699	0.000267959563201934	0.00481489840128474
ENSG00000147485	PXDNL	-3.35344612211793	0.00336033395228953	0.0221263001252619
ENSG00000147526	TACC1	-4.00149091115995	3.17327502806175e-05	0.00142136277298599
ENSG00000147535	PLPP5	1.77790852207671	0.00656519150978143	0.0340544337692649
ENSG00000147536	GINS4	2.5124861813727	0.00827808008748242	0.0393304247046508
ENSG00000147573	TRIM55	-5.16182839079756	0.00475729100312883	0.0276957899817189
ENSG00000147576	ADHFE1	-3.30677501068219	0.000496753798059799	0.00695089850426063
ENSG00000147588	PMP2	-4.55092066341682	0.00474579982317564	0.0276679793982593
ENSG00000147606	SLC26A7	-3.13867113639883	0.00210809094554106	0.0167166608814954
ENSG00000147676	MAL2	2.52953936577569	0.00694571264585563	0.0353777872150119
ENSG00000147684	NDUFB9	1.29787727790509	0.0102189444536384	0.0447914782423098
ENSG00000147689	FAM83A	6.18613853975854	0.00947974159340936	0.0428338104709514
ENSG00000147697	GSDMC	4.44034370115409	0.00559494505633604	0.030706995897427
ENSG00000147799	ARHGAP39	3.11933377985257	8.99666479635481e-05	0.00253351408986187
ENSG00000147804	SLC39A4	3.19951438390864	8.48436588166679e-05	0.00243728106717732
ENSG00000147813	NAPRT	1.75721455964213	0.0098224049777287	0.043774146192203
ENSG00000147852	VLDLR	-2.01282389132606	0.000248768891800912	0.00455953361732954
ENSG00000147853	AK3	-1.44455603046608	0.0010489251890416	0.0109724768226282
ENSG00000147872	PLIN2	-3.05081027468777	1.41572320238691e-05	0.000924343089859324
ENSG00000147883	CDKN2B	-3.06520437596797	0.000237003448750031	0.00442575883187774
ENSG00000147889	CDKN2A	2.75982811729824	0.0117987662592155	0.0489881604969108
ENSG00000147955	SIGMAR1	1.10813864088488	0.00317846202866971	0.0214201212320247
ENSG00000148120	C9orf3	-1.08215521814375	0.0036393074431543	0.0232800571617792
ENSG00000148175	STOM	-1.80405075954657	0.00013789092200926	0.00323293921777335
ENSG00000148180	GSN	-4.51266364823311	1.928251234804e-07	0.000136217176515797
ENSG00000148291	SURF2	1.6433420636901	0.00533913583703038	0.0298716269258747
ENSG00000148334	PTGES2	1.23159449217898	0.00644946845534329	0.0336633117074863
ENSG00000148341	SH3GLB2	1.16433482353241	0.00621582927894544	0.0328858482715723
ENSG00000148357	HMCN2	-6.07652872206287	4.22829683944395e-06	0.000522178289677508
ENSG00000148362	PAXX	2.67897578960757	0.00363650896125644	0.0232709464244861
ENSG00000148400	NOTCH1	-1.7152337350008	0.000644918879895863	0.00820247906657676
ENSG00000148483	TMEM236	-3.50260606418714	9.44705884812173e-05	0.00259677812177706
ENSG00000148516	ZEB1	-3.46628750263872	1.71286241440256e-05	0.00102295949749042
ENSG00000148541	FAM13C	-4.12005899223066	5.34156895509475e-05	0.00189756167262525
ENSG00000148700	ADD3	-3.36536256882608	0.000176009342345136	0.00372654558869657
ENSG00000148730	EIF4EBP2	-1.82862685928797	0.00101702987901849	0.0107738062376745
ENSG00000148926	ADM	-2.09775928769378	0.00298589019569243	0.0206103113033208
ENSG00000148942	SLC5A12	-3.81932818041354	0.00150039592381413	0.0136006661621298
ENSG00000148985	PGAP2	1.01546349433656	0.00934453312791977	0.0424785927812893
ENSG00000149016	TUT1	1.29498892257035	0.00154160760820364	0.0138358253654772
ENSG00000149090	PAMR1	-4.68605712734789	2.58621729849306e-05	0.00126178206709993
ENSG00000149124	GLYAT	-11.5298162403442	2.33216735224705e-08	0.000115325675568617
ENSG00000149131	SERPING1	-3.42935374874875	3.89525935305882e-07	0.000163237775431151
ENSG00000149179	C11orf49	1.30794190665194	0.00143134000903084	0.0132249184317218
ENSG00000149231	CCDC82	-2.83534199946199	0.000368451600909064	0.00590496831421578
ENSG00000149243	KLHL35	3.17028593209715	0.00349902550789589	0.0226939987244645
ENSG00000149256	TENM4	-2.03215113497222	0.00771297568552357	0.0377406142538235
ENSG00000149260	CAPN5	-1.95982327325076	0.00285462383628981	0.020074111021691
ENSG00000149294	NCAM1	-3.80257326976976	4.31146906686885e-05	0.00167594826658929
ENSG00000149311	ATM	-1.48977952755016	0.00068435824878983	0.0085261848694347
ENSG00000149346	SLX4IP	1.40111392304805	0.00466777091962339	0.0273290636958769
ENSG00000149418	ST14	2.56523246689882	0.00873843997637468	0.0407272249605776
ENSG00000149451	ADAM33	-4.80613067494398	1.33985255278728e-06	0.000288068298849266
ENSG00000149476	TKFC	1.8348896307441	7.58679088532307e-05	0.00231014045122676
ENSG00000149488	TMC2	-5.17121516889182	4.61954819314696e-05	0.00173999974791475
ENSG00000149506	ZP1	-2.27073079975081	0.00974441743616388	0.0435507299229465
ENSG00000149541	B3GAT3	2.17418552039146	0.000230806023159486	0.00435139556452735
ENSG00000149554	CHEK1	1.5718894759792	0.00147458176420703	0.0134340427976532
ENSG00000149564	ESAM	-2.4471144825427	0.000632076511400652	0.00810232900686785
ENSG00000149575	SCN2B	-4.50615061991007	0.000401384473279033	0.00613368332157987
ENSG00000149577	SIDT2	-1.39446068170879	0.0037069820796282	0.0235617305703875
ENSG00000149582	TMEM25	2.59432934843801	0.00211535531080365	0.0167585560296836
ENSG00000149591	TAGLN	-2.17102188071253	0.000840264759251521	0.00967654688984343
ENSG00000149596	JPH2	-3.16163476112384	0.00454234731084162	0.0268348620007934
ENSG00000149609	C20orf144	2.85464306583903	0.0054039743619287	0.0300601505097984
ENSG00000149679	CABLES2	1.7377695076575	0.0026939012740608	0.0193840311641544
ENSG00000149743	TRPT1	1.24139107507947	0.000973946225072498	0.0105340421762544
ENSG00000149761	NUDT22	1.58445982087853	0.000656200976712751	0.00828625479593578
ENSG00000149781	FERMT3	-1.43293039309451	0.00966523269043811	0.0433628884541975
ENSG00000149798	CDC42EP2	-1.79227672840425	0.00107087726840899	0.0110691640724967
ENSG00000149923	PPP4C	1.92579321332783	0.000167169413346749	0.00364164206607787
ENSG00000149925	ALDOA	2.04770495620899	0.00107205624403623	0.0110720929965731
ENSG00000149926	FAM57B	6.77417963961776	0.00244071885774917	0.0181657958331873
ENSG00000149927	DOC2A	3.8880587066016	0.000811258332754786	0.0094669439950039
ENSG00000149929	HIRIP3	1.3458860297952	0.0102351535353764	0.0448445622756888
ENSG00000149970	CNKSR2	-4.3561129813099	0.000226929428888944	0.00432267344320426
ENSG00000150045	KLRF1	-4.73436209714894	2.17962714515151e-05	0.0011462252260635
ENSG00000150048	CLEC1A	-2.87924868421642	6.70583465414751e-06	0.000620980381362536
ENSG00000150051	MKX	-4.69636083916497	0.000100594063060037	0.0026671189386606
ENSG00000150093	ITGB1	-2.34630981187579	0.000323642459373593	0.00544738147693887
ENSG00000150347	ARID5B	-1.87008270108845	0.011960989997375	0.0494975585707591
ENSG00000150457	LATS2	-2.47360480231829	4.6666784760815e-06	0.000538749480216923
ENSG00000150471	ADGRL3	-3.40004877802659	0.00476766722883852	0.0277300805064767
ENSG00000150540	HNMT	-1.67986282244072	0.00127436457053499	0.0123176950768091
ENSG00000150551	LYPD1	1.9377937917251	0.0099772495703676	0.044161742862037
ENSG00000150556	LYPD6B	4.3328369535016	0.0055583891334819	0.0306058196869296
ENSG00000150625	GPM6A	-2.97359309427832	0.00626158316560099	0.0330595011252369
ENSG00000150630	VEGFC	-2.2812325558276	0.000174386944315694	0.00371059999845572
ENSG00000150676	CCDC83	4.81309884534149	0.00887546956513011	0.041109188046296
ENSG00000150681	RGS18	-3.16044012379731	0.00102416191148265	0.0108213872494837
ENSG00000150750	C11orf53	-3.92710311953742	0.000584152968494255	0.00772775930766209
ENSG00000150760	DOCK1	-1.29925711211153	0.00275310778484738	0.0196098263260053
ENSG00000150764	DIXDC1	-1.85149910129728	0.000302522615075804	0.00524903274228018
ENSG00000150787	PTS	1.13836921647389	0.00488235674376094	0.0281849802683842
ENSG00000150873	C2orf50	3.5828822611734	0.00522349103984615	0.0294663052612813
ENSG00000150907	FOXO1	-3.13735852423817	7.73978319396378e-05	0.00232221129723057
ENSG00000150938	CRIM1	-2.90023368748307	8.22244358618241e-05	0.00238377344710221
ENSG00000150967	ABCB9	1.5964573364213	0.000998806772278378	0.0106695663372845
ENSG00000151090	THRB	-2.24711597468602	0.00031573002166573	0.00538003086539295
ENSG00000151229	SLC2A13	-1.76119757400854	0.00703313339695882	0.0356048778132282
ENSG00000151240	DIP2C	-1.25723715846513	0.00765298465147223	0.0375324854579088
ENSG00000151320	AKAP6	-1.9203083846995	0.00323527035344174	0.0216780649021265
ENSG00000151422	FER	-2.12508521389507	0.000121102601135238	0.00298530589538261
ENSG00000151468	CCDC3	-4.5138616783081	5.34864369751057e-06	0.000577490023672266
ENSG00000151490	PTPRO	-2.45918304602187	0.00644840762623868	0.0336633117074863
ENSG00000151491	EPS8	-1.73116316339934	0.00125257666729884	0.0121689422785712
ENSG00000151553	FAM160B1	-1.5263201104966	0.000220120215573163	0.00424861227950543
ENSG00000151617	EDNRA	-1.34849784956372	0.0036714944967675	0.0234215653798026
ENSG00000151632	AKR1C2	-4.68907700771184	0.0075876604245834	0.0373491745964214
ENSG00000151640	DPYSL4	5.00275675849611	0.00745208523291831	0.0369762808316085
ENSG00000151650	VENTX	-2.42904243477808	0.00713916761415347	0.0359356513151353
ENSG00000151692	RNF144A	-1.78089636841105	0.00239276395574961	0.0179820938619785
ENSG00000151693	ASAP2	-1.40128438914878	0.00441216166958071	0.0262616026192545
ENSG00000151702	FLI1	-3.42629743980757	5.48216739250351e-06	0.000584252537843316
ENSG00000151718	WWC2	-2.6702223964907	0.00105179833775186	0.0109724768226282
ENSG00000151725	CENPU	2.8476512871764	7.67402606639544e-05	0.00231673131247408
ENSG00000151726	ACSL1	-4.54902145589129	0.00058803442882614	0.00776249399504875
ENSG00000151883	PARP8	-1.93226200415496	0.0015430084482999	0.0138428461118342
ENSG00000151914	DST	-3.11101953813876	0.000750254510153491	0.00901362622135328
ENSG00000151948	GLT1D1	-3.43643414457903	0.00819813766749306	0.0391537480835939
ENSG00000151962	RBM46	-4.98885336071333	0.000897331902199213	0.0100436990864081
ENSG00000151967	SCHIP1	-1.80519029831328	0.00461328146441607	0.0271385639323549
ENSG00000152049	KCNE4	4.03355425177454	0.0120124850566613	0.0496504000377719
ENSG00000152082	MZT2B	2.4579560884828	0.000265606695766162	0.00478304847255525
ENSG00000152102	FAM168B	-1.13810102223359	0.00124353528874378	0.0121191998479267
ENSG00000152104	PTPN14	-2.5377692901069	0.0012911373122198	0.0124022416645822
ENSG00000152133	GPATCH11	-1.75480193364698	0.0035003246687373	0.0226939987244645
ENSG00000152147	GEMIN6	1.36360985653212	0.00372913854245382	0.0236349131810651
ENSG00000152207	CYSLTR2	-1.41833810205419	0.0106069022955838	0.0458344068324775
ENSG00000152253	SPC25	3.03011320663406	0.000235394110285253	0.00441252416740173
ENSG00000152270	PDE3B	-5.72915871726368	0.000468155697685226	0.00675214967503399
ENSG00000152284	TCF7L1	-2.85104470043339	7.74495473871061e-05	0.00232221129723057
ENSG00000152377	SPOCK1	-1.99452653683501	0.00199075411499452	0.016148751802244
ENSG00000152402	GUCY1A2	-3.25778114510373	0.00200926874720068	0.0162550726619102
ENSG00000152465	NMT2	-3.29794807271336	3.72000967682466e-06	0.000502648306918358
ENSG00000152475	ZNF837	1.79441797958412	0.0101615624657339	0.0446637027622961
ENSG00000152492	CCDC50	-2.02465753123361	3.16983886585985e-05	0.00142136277298599
ENSG00000152527	PLEKHH2	-3.15316634363909	0.00654311274163478	0.0339942136030511
ENSG00000152580	IGSF10	-6.19603968870103	0.000103951917173205	0.00272330736507847
ENSG00000152583	SPARCL1	-3.69267777338491	2.82393980157794e-05	0.00133247922889341
ENSG00000152672	CLEC4F	-2.90657110219976	0.00318306316971773	0.0214386371210217
ENSG00000152689	RASGRP3	-1.8776951947166	0.00103304698314124	0.0108736001099051
ENSG00000152749	GPR180	-1.42188148998572	0.00497543392450906	0.0285357466442789
ENSG00000152760	TCTEX1D1	-2.32925333313923	0.00171813889287312	0.0148367098585628
ENSG00000152784	PRDM8	-2.99147774581717	0.00128904054002131	0.0123917291415346
ENSG00000152785	BMP3	-5.69060668852511	0.00336964412547296	0.0221580986708295
ENSG00000152804	HHEX	-1.72012509886811	0.00754320147077818	0.0372198334423672
ENSG00000152818	UTRN	-2.67608706008365	4.17678157518646e-05	0.00164969527869785
ENSG00000152910	CNTNAP4	-3.9386398112442	0.00017237912248822	0.00369010718919589
ENSG00000152926	ZNF117	-1.75563232658047	0.00828032591200412	0.039333536632911
ENSG00000153012	LGI2	-3.23452961010194	0.002729347617458	0.0195320173203037
ENSG00000153064	BANK1	-5.63644540402805	1.12337574565417e-05	0.000815344637124315
ENSG00000153071	DAB2	-3.56734048301483	1.39330315808278e-06	0.000296977763651697
ENSG00000153113	CAST	-1.29551134229856	0.0093739481466039	0.0425579193208247
ENSG00000153132	CLGN	5.47102534197126	0.0103911841445072	0.0452646279022095
ENSG00000153162	BMP6	-5.00076742234566	3.03876511103548e-06	0.000450190525108869
ENSG00000153179	RASSF3	-1.31089822014169	0.00396270600049236	0.0244709320125751
ENSG00000153208	MERTK	-2.64146803852851	0.000530839250418176	0.00725538997600299
ENSG00000153246	PLA2R1	-1.85610943990309	0.000337404903844641	0.00560264355108042
ENSG00000153250	RBMS1	-2.19925340806384	3.57509195686864e-05	0.00152931052999268
ENSG00000153253	SCN3A	-4.80931708307954	3.38142871253114e-05	0.00148177053551726
ENSG00000153294	ADGRF4	3.63368595147605	0.00270076542755808	0.0194061101994692
ENSG00000153303	FRMD1	-5.38980039300048	0.00380641754874689	0.0239043623309671
ENSG00000153363	LINC00467	1.67521224071207	0.00382240170934717	0.0239687756184653
ENSG00000153406	NMRAL1	2.21930002159935	6.52764716398897e-05	0.00212923583284469
ENSG00000153443	UBALD1	1.73133550814775	0.00100042603278613	0.0106726576743161
ENSG00000153814	JAZF1	-2.09169812552773	0.00136160711792581	0.0128354493147464
ENSG00000153822	KCNJ16	-5.05613078836198	0.00232845912759018	0.0177305672712249
ENSG00000153823	PID1	-5.19498339539429	6.12990220680991e-06	0.000605603834428193
ENSG00000153902	LGI4	-4.1945064801056	2.64884037746191e-05	0.00127915192056144
ENSG00000153944	MSI2	1.64775723894827	0.00929889721301968	0.0423603695320862
ENSG00000153956	CACNA2D1	-3.66205233577229	4.76566206718182e-07	0.000183749002557182
ENSG00000153982	GDPD1	1.56997359807702	0.00730938835673475	0.0364879117949257
ENSG00000153993	SEMA3D	-4.89608974119401	1.16927334065698e-05	0.000826188156147858
ENSG00000154040	CABYR	2.66323327061186	0.0012951882543498	0.0124314944055896
ENSG00000154065	ANKRD29	-2.91588847427703	0.00166221006301915	0.0145428675895784
ENSG00000154102	C16orf74	2.73250704737783	0.00071855154735496	0.00877594093247531
ENSG00000154127	UBASH3B	-2.05844840705295	0.00181140347539519	0.01526480945097
ENSG00000154133	ROBO4	-3.00600543234994	0.000127595178174115	0.00309293213760293
ENSG00000154134	ROBO3	-2.73032755717442	2.51677861697918e-05	0.0012447631856388
ENSG00000154165	GPR15	-5.25887345753075	0.00780481880690131	0.0379870364174478
ENSG00000154175	ABI3BP	-6.46255882999772	9.28343762659268e-07	0.000231480275269938
ENSG00000154188	ANGPT1	-5.44245321871398	5.8692293083118e-07	0.000190230614882731
ENSG00000154229	PRKCA	-3.28741970169179	1.90331996196018e-05	0.00106252672767171
ENSG00000154237	LRRK1	-1.69905276830799	0.000467391394875886	0.00674620679410758
ENSG00000154240	CEP112	-3.12940156564927	0.000242935520477257	0.00448354948489304
ENSG00000154258	ABCA9	-7.6320406996682	1.08133732541333e-06	0.000249869769820978
ENSG00000154262	ABCA6	-6.14049758491151	1.66436263251607e-06	0.000337306279417703
ENSG00000154263	ABCA10	-5.63376021837748	1.85585897707248e-05	0.001052433789177
ENSG00000154330	PGM5	-3.96810232367634	0.00197763948436453	0.0160951732228153
ENSG00000154370	TRIM11	2.10262343678981	0.000177072290069093	0.003730563627695
ENSG00000154473	BUB3	1.50836532351194	0.000686737336258572	0.00854103653872897
ENSG00000154478	GPR26	4.25223636060426	0.00953337714032123	0.0429271079574654
ENSG00000154493	C10orf90	-4.64962924617667	7.9489870267911e-05	0.00233686313964041
ENSG00000154511	FAM69A	-2.54417783852616	0.000398397402416648	0.0061258555813132
ENSG00000154529	CNTNAP3B	-4.82046248205583	0.000202229662236186	0.00404868696258275
ENSG00000154537	FAM27C	2.92591433775443	0.0106034121619569	0.0458338051930743
ENSG00000154553	PDLIM3	-2.41544569335386	0.00121065551337186	0.0119447157095448
ENSG00000154589	LY96	-2.29622207983035	0.00171449007182304	0.0148367098585628
ENSG00000154608	CEP170P1	-2.32634740630849	0.00420334291778159	0.0254882300128875
ENSG00000154611	PSMA8	-4.15042573235565	0.00161116152853738	0.0142373012126829
ENSG00000154654	NCAM2	5.98866947987778	0.00501573653565643	0.0286661844471418
ENSG00000154678	PDE1C	-3.70705534617171	0.000652304443597038	0.00826241156144301
ENSG00000154721	JAM2	-3.93429525569513	2.71490980606516e-06	0.000426963325504326
ENSG00000154734	ADAMTS1	-3.65755132550929	0.00060125589031926	0.00787396816109306
ENSG00000154736	ADAMTS5	-5.60338828294031	3.23259104660676e-07	0.000156717281622259
ENSG00000154822	PLCL2	-3.14210305293889	0.00060472031625761	0.00789537001741412
ENSG00000154839	SKA1	3.14027968822118	0.00186545908529152	0.0155507336088445
ENSG00000154856	APCDD1	-3.17132829595408	0.000429230224438267	0.00638167005365974
ENSG00000154920	EME1	2.50526608994224	0.00119056493842207	0.0118359781656268
ENSG00000154945	ANKRD40	-1.27946276144867	0.00819176112206424	0.0391459786901891
ENSG00000155016	CYP2U1	-1.95043529527685	0.0101742954424351	0.0446719444138054
ENSG00000155256	ZFYVE27	1.09384155633484	0.010057202299864	0.0444043440828817
ENSG00000155313	USP25	-1.29623216081471	0.000272892366955988	0.00486815568036565
ENSG00000155324	GRAMD2B	-1.91022074523104	0.00692725049555776	0.0353365521977854
ENSG00000155367	PPM1J	3.29080779380789	0.00162277578226936	0.0143086845226806
ENSG00000155465	SLC7A7	-2.08051714945172	0.00255181682229639	0.0186920128457033
ENSG00000155629	PIK3AP1	-1.94121849518488	0.00068986160348613	0.00855835252574211
ENSG00000155659	VSIG4	-4.95793482913887	0.00014543229168336	0.00334169053151123
ENSG00000155754	C2CD6	-3.70387336572508	5.12204714734021e-05	0.0018461022699415
ENSG00000155849	ELMO1	-2.67462523688126	4.80055156340284e-06	0.000544466226629061
ENSG00000155886	SLC24A2	3.84116109003632	0.00198492345272225	0.0161122040937427
ENSG00000155926	SLA	-2.02307378362356	0.00109911630089876	0.0112388960048477
ENSG00000155961	RAB39B	3.25415337661266	0.00854128692571556	0.0401176198270096
ENSG00000155962	CLIC2	-3.17669429339452	2.05290840013255e-05	0.00111391304514768
ENSG00000155966	AFF2	-2.68219196112677	0.00654846323022807	0.0340084478112979
ENSG00000155970	MICU3	-2.68586103033309	0.0055743483111174	0.0306366697365449
ENSG00000156127	BATF	2.40564828027972	0.00744697657917899	0.0369731919518475
ENSG00000156170	NDUFAF6	1.90110554955289	0.00128052621341239	0.0123482880759054
ENSG00000156298	TSPAN7	-4.18896155884371	1.09561270770288e-05	0.000807526599245014
ENSG00000156345	CDK20	1.31174691290083	0.00743360955203476	0.0369178279497097
ENSG00000156398	SFXN2	1.7453683487988	0.00730541374493	0.0364754351460812
ENSG00000156475	PPP2R2B	-2.89078414751503	0.000393908679839705	0.00609473849126202
ENSG00000156486	KCNS2	-3.57605867038712	0.00275278520740881	0.0196098263260053
ENSG00000156509	FBXO43	2.72124097463048	0.00893910266952779	0.0412580387351269
ENSG00000156564	LRFN2	4.49655666413052	0.00439257280101339	0.0261828260619711
ENSG00000156671	SAMD8	-1.20060683934587	0.00495311322505924	0.0284539322698861
ENSG00000156711	MAPK13	1.97678026960091	0.00191989122306095	0.0158178308864319
ENSG00000156795	WDYHV1	1.54412092344053	0.00350263889978498	0.0226939987244645
ENSG00000156802	ATAD2	2.34589833255672	0.00159323749739642	0.0141344804891017
ENSG00000156858	PRR14	1.11506164593056	0.00203873808568257	0.016371209215641
ENSG00000156860	FBRS	1.20774317527907	0.000271534850031498	0.00485795887628711
ENSG00000156873	PHKG2	1.61659934158876	0.000375824970372289	0.00594652360621569
ENSG00000156920	ADGRG4	-6.4450610977516	3.3860479375824e-05	0.00148177053551726
ENSG00000156968	MPV17L	1.52143650774113	0.00978518744132938	0.0436554961181647
ENSG00000156970	BUB1B	2.24125639684929	0.00862580739489963	0.0403926302725177
ENSG00000156990	RPUSD3	1.07297657838674	0.00339691863038866	0.0222722920011561
ENSG00000157110	RBPMS	-1.44686628645279	0.00701985121263497	0.0355594798673222
ENSG00000157150	TIMP4	-7.37386586662912	4.2665655893138e-06	0.000522178289677508
ENSG00000157152	SYN2	-4.82612475365331	7.70362454486489e-06	0.000662312238941801
ENSG00000157181	ODR4	1.23294925261005	0.00921176910182417	0.0421155678703037
ENSG00000157193	LRP8	1.95004140797365	0.00613423779940587	0.0325959659553643
ENSG00000157350	ST3GAL2	-1.5201125556161	0.00407069314614374	0.024919011646052
ENSG00000157353	FUK	1.25254519864374	0.00414886716263697	0.0252475364499629
ENSG00000157404	KIT	-3.50534220832348	0.0105304607859098	0.0456621611595265
ENSG00000157456	CCNB2	2.60942364785467	0.00128711946359662	0.0123780741880306
ENSG00000157510	AFAP1L1	-3.2789828032891	0.000194460876497963	0.00396098608515379
ENSG00000157551	KCNJ15	-1.85201190766615	0.0114631380801499	0.0481362243600045
ENSG00000157554	ERG	-3.39498807315143	1.70043729616634e-05	0.0010229516337643
ENSG00000157557	ETS2	-1.97880121497051	9.32429012457323e-05	0.00257993952482437
ENSG00000157570	TSPAN18	-2.78447214172919	1.65726815474595e-05	0.0010062738244781
ENSG00000157578	LCA5L	1.52470644262125	0.00929957879960218	0.0423603695320862
ENSG00000157593	SLC35B2	1.00721433314665	0.0019130424660579	0.015787708602564
ENSG00000157617	C2CD2	-3.49542402917887	5.0248832486901e-05	0.00183117478153294
ENSG00000157654	PALM2-AKAP2	-5.30704219826798	0.000959633192830966	0.0104261700063202
ENSG00000157734	SNX22	2.67007218386466	0.0113188688363763	0.0478146304424063
ENSG00000157782	CABP1	-2.75628002312195	0.000548915351234515	0.00740532177084461
ENSG00000157827	FMNL2	-2.51082077665332	0.00259235838927171	0.0188739873895003
ENSG00000157870	FAM213B	1.45194790074401	0.00218123807537557	0.0170657642128979
ENSG00000157933	SKI	-1.04954540299963	0.0103301064493836	0.0450829029422486
ENSG00000157992	KRTCAP3	4.18658101661159	0.00283695228808393	0.019989639590446
ENSG00000158022	TRIM63	-2.9516391471633	0.00278792036537683	0.0197775126760121
ENSG00000158042	MRPL17	1.30354553479128	0.00159434541724958	0.0141392361698336
ENSG00000158055	GRHL3	2.24659215791649	0.00305079974337617	0.0208333990663639
ENSG00000158104	HPD	-1.96135162975046	0.010435899196307	0.0454034150323227
ENSG00000158106	RHPN1	4.10645675864374	9.50758083242706e-07	0.000232747461467088
ENSG00000158122	AAED1	-1.8678782936184	0.000187037076431996	0.00386986754374987
ENSG00000158158	CNNM4	1.63587370091412	0.00904781768112993	0.041589011371247
ENSG00000158163	DZIP1L	-2.01660027104252	0.00143389616003492	0.0132287621480834
ENSG00000158195	WASF2	-1.57176432489675	0.000923749189467282	0.0102008480167836
ENSG00000158352	SHROOM4	-2.70281687560008	5.42844950956715e-05	0.00191740591605782
ENSG00000158373	HIST1H2BD	4.50053534158242	0.000243585039248847	0.00449115592500204
ENSG00000158402	CDC25C	4.02573409300317	0.000578091234758137	0.00765986376173362
ENSG00000158406	HIST1H4H	4.06198300170425	0.00142435356903854	0.0131891662777104
ENSG00000158423	RIBC1	2.0087792665016	0.0034986647530757	0.0226939987244645
ENSG00000158458	NRG2	-4.31433225492585	7.97931463344245e-07	0.000214444080773766
ENSG00000158470	B4GALT5	-1.21365418684783	0.00748177506988683	0.0370715207621146
ENSG00000158473	CD1D	-1.59195637536869	0.00929096479183545	0.0423367313818893
ENSG00000158481	CD1C	-3.62258003422747	0.00071618987382383	0.00875756410993778
ENSG00000158483	FAM86C1	1.3135099266783	0.00871142555534752	0.0406409489939646
ENSG00000158516	CPA2	-3.53433688219076	0.00371843458056957	0.0236004125460078
ENSG00000158517	NCF1	-1.91523899513602	0.00453455571653197	0.0268029859171057
ENSG00000158526	TSR2	1.0628362737905	0.00343884366400365	0.0224400658729191
ENSG00000158555	GDPD5	-3.0026127805495	8.44435625597132e-05	0.00243341152015024
ENSG00000158560	DYNC1I1	-1.56062407294777	0.0052197099153113	0.0294584176343465
ENSG00000158571	PFKFB1	-5.67210060851923	1.32410746198302e-05	0.00089918387519938
ENSG00000158578	ALAS2	-6.76812222270487	0.000169861739222915	0.00367515312457959
ENSG00000158604	TMED4	1.13288349267489	0.00584529103130646	0.0315418639784051
ENSG00000158669	GPAT4	1.18205590366651	0.0064777926949316	0.0337541463397648
ENSG00000158769	F11R	1.13712215141975	0.00572821740964954	0.0311617547752662
ENSG00000158792	SPATA2L	1.77687514765489	0.00381775850517043	0.0239518089419789
ENSG00000158816	VWA5B1	-2.31389851072549	0.0103728676755758	0.0452167054440432
ENSG00000158850	B4GALT3	1.5022254732157	9.34458682404178e-05	0.00258058047173692
ENSG00000158869	FCER1G	-1.88862056586691	0.00386902374839122	0.0241082691983299
ENSG00000158966	CACHD1	-3.16807186286841	0.00160382862598195	0.0141913037078494
ENSG00000159055	MIS18A	1.43586163654029	0.00451465700796192	0.0266981331073567
ENSG00000159079	C21orf59	1.70068124722139	0.000423635263314634	0.00632893165284249
ENSG00000159110	IFNAR2	-1.23710410362754	0.00290597967431938	0.0202852477265801
ENSG00000159167	STC1	4.67466461818933	0.00495641362232525	0.0284641798732893
ENSG00000159184	HOXB13	10.5705744259991	0.00317492308520661	0.0214201212320247
ENSG00000159189	C1QC	-2.28664393624928	0.00161437387719541	0.0142584529902971
ENSG00000159199	ATP5MC1	1.233671332824	0.00492910043674277	0.0283489202834298
ENSG00000159200	RCAN1	-1.84357796135116	0.000708842782347918	0.0087151356506973
ENSG00000159214	CCDC24	3.10479492543955	0.00015510775024217	0.00347082132324021
ENSG00000159251	ACTC1	-5.43159502850932	0.00108613291219363	0.0111847714510568
ENSG00000159256	MORC3	-1.06074373847072	0.00472214822523805	0.0275625861352716
